Instrument_#,I-id,Archival_Culture_Name,Possible_GJB_All_cid_Matches,Cultural_focus,Instrument_Name,Alt_Instrument_Names,Sachs_Number,Sachs_Suffix,Additional_Comments,Bibliographic_Sources,Page/plate/illustration#,Archival_source,Source_Tag,Metadata_notes
26,1605,A CHINA,30166,,TROUGH,Chu; Mu-yu,11113,3,"Chu - square box, larger at top than bottom, wood. Hammer in middle of box and in one side a hole through which to pass the hand; Mu-yu - wooden fish, hollowed out block of wood shaped like a skull, about 1 ft diameter. Used by mendicant priests.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 73",,@VanAalst1884ChineseMusic,
32,1606,A CHINA,30166,,IDIOPHONE,Yu,112212,3,"Tiger resting on box, teeth on back, struck and scraped.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.",,,@VanAalst1884ChineseMusic,
26,1607,A CHINA,30166,,CASTANET,Ch'un-tu,111141,3,12 small slabs of bamboo fastened together,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 74",,@VanAalst1884ChineseMusic,
26,1608,A CHINA,30166,,PERCUSSION TUBE,Hao-t'ung,11123,4,"Long cylinder with sliding tube. Type A) Different sizes of wood, covered with copper - used for funerals. Type B) Copper, smaller diameter - used for military.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 58",,@VanAalst1884ChineseMusic,
7,1609,A CHINA,30166,,ZITHER,Ch'in; Se; Tseng; Tchou; Khong-heou,31222,17,Se - 4 sizes from 81 inches; Tseng - smaller than Se.,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 62",,@VanAalst1884ChineseMusic,
10,1610,A CHINA,30166,,GUITAR,P'i-p'a; San-hsien; Yueh-ch'in; Wouhyen,321322,17,"P'i-p'a - balloon guitar, often played with flute or other guitars to accompany singing; San-hsien - 3 string guitar, shallow cylindrical body, long neck, no frets; Yueh-ch'in - moon guitar, short neck, frets.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 64",,@VanAalst1884ChineseMusic,
13,1611,A CHINA,30166,,CONCH,Hai-lo,4231111,0,Hole in apex,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 52",,@VanAalst1884ChineseMusic,
21,1612,A CHINA,30166,,PANPIPE,P'ai-hsiao,42111211,0,,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 69",,@VanAalst1884ChineseMusic,
22,1613,A CHINA,30166,,MOUTH ORGAN,Sheng,412132,0,"2 sizes, one 19 reeds, the other 13 reeds.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 79",,@VanAalst1884ChineseMusic,
24,1614,A CHINA,30166,,OCARINA,Hsuan,42122141,0,,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.",,,@VanAalst1884ChineseMusic,
17,1615,A CHINA,30166,,CLARINET,Kwan,4222112,27,Reed pipe - pipe plays role of double reed. 2 sizes.,"Lavignac, A. (1922). Encyclopédie de la musique et dictionnaire du Conservatoire, Part 1, Vol. 5. Paris: C. Delagrave.","Lavignac, 158",,@Lavignac1922EncyclopédiedelamusiquePt1Vol5  ,
20,1616,A CHINA,30166,,FLUTE,Yueh; Hsiao,42111112,27,"Yueh - bamboo flute, 3 holes, end blown, short, used for dance; Hsiao - 1.8 ft, 5 holes, end blown, copper/jade/etc., used for ritual music.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 70",,@VanAalst1884ChineseMusic,
20,1617,A CHINA,30166,,FLUTE,Ti; Ch'ih; Ti-tzu; Ch'iang-ti; Heng-ti; Ch'ang-ti; Tuan-ti,42112112,27,"Ti = all flutes blown transversely. Ch'ih - 14 inches, 6-10 holes, blown in middle, now transverse; Ti-tzu - 8 holes, used in orchestras, theatrical performances, funerals, wedding ceremonies, courtesans.; Ch'iang-ti - shepherd's flute, 4-7 holes; Heng-ti - 4-7 holes; Ch'ang-ti - long flute, 4-7 holes; Tuan-ti - short flute, 4-7 holes.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 72",,@VanAalst1884ChineseMusic,
20,1618,A CHINA,30166,,FLUTE,Lung-ti,42112112,27,Dragon flute,"Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.",,,@VanAalst1884ChineseMusic,
43,1619,A CHINA,30166,,DRUM,Po-fu,211222,2,,"Lavignac, A. (1922). Encyclopédie de la musique et dictionnaire du Conservatoire, Part 1, Vol. 5. Paris: C. Delagrave.","Lavignac, 149",,@Lavignac1922EncyclopédiedelamusiquePt1Vol5  ,
45,1620,A CHINA,30166,,DRUM,Chin-ku; Ying-ku; Chien-ku; Tsu-ku; Tsin-ku; Phi-ku,21125,2,"Idea from C. Asia - skin always fastened by nails. Chin-ku - suspended, 5 ft. diameter, ritual; Ying-ku - suspended, 2 ft. diameter, ritual, beaten on upper surface with 2 sticks; Tsu-ku - used to crrespond to ying-ku but smaller, supported horizontally on stand 4 ft. from ground.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 76",,@VanAalst1884ChineseMusic,
47,1621,A CHINA,30166,,FRAME DRUM,T'ao-ku,21132,2,"2 or more drums transfixed by a handle, struck with balls. Sometimes several small drums hung together on a frame, struck on 1 head by balls. Cylindral/conical.","Van Aalst, J. A. (1884). Chinese Music. Imperial Maritime Customs Special Series 6. Shanghai: Statistical Dept. of the Inspectorate General of Customs.","Van Aalst, 77",,@VanAalst1884ChineseMusic,
52,1622,A CHINA,30166,,DRUM,Lei kou; Ling kou; Lou kou; Kao kou; Thi kou; Tsye,211,2,,"Lavignac, A. (1922). Encyclopédie de la musique et dictionnaire du Conservatoire, Part 1, Vol. 5. Paris: C. Delagrave.","Lavignac, 184",,@Lavignac1922EncyclopédiedelamusiquePt1Vol5  ,
36,1623,A CHINA,30166,,CONDUCTOR,,0,0,,,,,  ,Source not found
47,1624,BEDOUIN,"19438, 10770",Source refers specifically to Bedouins of Kuwait and Saudi Arabia,FRAME DRUM,,211321,10,Played for calendrical sword dances (ardhas),"Dickson, H. R. P. (1949). The Arab of the Desert: A Glimpse into Badawin Life in Kuwait and Sa'udi Arabia. London: George Allen & Unwin.","Dickson, 222",,@Dickson1949TheAraboftheDesert  ,
10,1625,N RUSSIA,27908,"No specific focus given, but additional research suggests this instrument is mainly associated with Ukraine",PANDORE,Bandoura; torban; bass lute; theorbo,321321,17,,"Lavignac, A. (1922). Encyclopédie de la musique et dictionnaire du Conservatoire, Part 1, Vol. 5. Paris: C. Delagrave.","Lavignac, 2495",,@Lavignac1922EncyclopédiedelamusiquePt1Vol5  ,
20,1626,N RUMANIA,"23090, 30089, 12640",,FLUTE,Caval,42111112,0,"Rim blown, 5 holes","Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
20,1627,N RUMANIA,,"No specific focus given, but additional research suggests this instrument is mainly associated with Moldavia",FLUTE,Fluier,42112112,0,"Transverse, 6 holes","Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
15,1628,N RUMANIA,"24399, 13894, 24421, 30090",,CORNET,,42323,0,,"Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
16,1629,S RUMANIA,"10858, 24399, 12640, 23090, 30089",,RIBBON REED,,41214,0,Free reed,"Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
17,1630,S RUMANIA,"10858, 24399, 12640, 23090, 30089",,CLARINET,Torogoata,422212,28,,"Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
21,1631,S RUMANIA,"10858, 24399, 12640, 23090, 30089",,PANPIPE,,4211122,0,,"Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
9,1632,S RUMANIA,"10858, 24399, 12640, 23090, 30089",,PIANO,,314122,22,,"Alexandru, T. (1959). [Liner notes]. Anthology Of Rumanian Folk Music Vol. II. Bucharest: Electrerecord.",,7C70,@Electrerecord1959AnthologyofRumanianFolkII  ,
42,1633,BULGARIA,"22254, 12739, 12750, 14653,12772",,DRUM,Tapan,211212,0,,"Lloyd, A. L. (1954). [Liner notes]. Columbia World Library Of Folk And Primitive Music Vol. XVII: Bulgaria. Retrieved from https://www.discogs.com/Alan-Lomax-A-L-Lloyd-Bulgaria/release/3459963",,7C10,@CFPM1954Bulgaria  ,
20,1634,BULGARIA,"22254, 12739, 12750, 14653,12772",,WHISTLE,Dyudyak,4212,0,,"Lloyd, A. L. (1954). [Liner notes]. Columbia World Library Of Folk And Primitive Music Vol. XVII: Bulgaria. Retrieved from https://www.discogs.com/Alan-Lomax-A-L-Lloyd-Bulgaria/release/3459962",,7C10.B29,@CFPM1954Bulgaria  ,
47,1635,BULGARIA,"22254, 12739, 12750, 14653,12772",,FRAME DRUM,Daire,2113,0,,"Lloyd, A. L. (1954). [Liner notes]. Columbia World Library Of Folk And Primitive Music Vol. XVII: Bulgaria. Retrieved from https://www.discogs.com/Alan-Lomax-A-L-Lloyd-Bulgaria/release/3459964",,7C10,@CFPM1954Bulgaria  ,
10,1636,BULGARIA,"22254, 12739, 12750, 14653,12772",,FIDDLE,Gudulka,321322,18,,,,,,I-id changed from 73 in 1977 by NZB; Source not found
7,1637,N INDIA,18173,Source refers specifically to Kashmir,ZITHER,Santoori,314122,15,,"Bhavnain, E. (1962). [Liner notes]. Folk Music of Kashmir. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/folk-music-of-kashmir/world/album/smithsonian",,2C44,@FW1962FolkMusicOfKashmir  ,
10,1638,N INDIA,"24916, 12046, 16039, 12134, 24014, 23497, 24157, 25598","No specific focus listed, but additional research suggests that this instrument is played in Bengal, Assam, Rajasthan, Punjab, and by Pashtun and Santhal people",LUTE,Sarinda,321321,18,,,,,,Source not found
10,1639,N INDIA,"12134, 24014, 25598","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Sikh music",LUTE,Rebab,321322,17,,,,,,Source not found
23,1640,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039, 24157, 62537, 12134, 24014, 25598",Additional research suggests this instrument is widely used across nealry all genres in North India,HARMONIUM,Drone,412132,26,,,,,,Source not found
26,1641,N INDIA,12024,Refers specifically to Benares,CLAPPER,Karatala,11111,4,Instrument of wandering monks,,,,,Source not found
47,1642,N INDIA,18448,Refers specifically to Khattak people of Pakistan,FRAME DRUM,Duff; Chang,2113,4,,"Gorella, J. (1951). [Liner notes]. Folk Music of Pakistan. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/folk-music-of-pakistan/central-asia-islamica-world/album/smithsonian",,2C16.B6; 2C16.B7,@FW1951FolkMusicOfPakistan  ,
19,1643,N INDIA,18448,Refers specifically to Khattak people of Pakistan,BAGPIPE,,422122,26,,"Gorella, J. (1951). [Liner notes]. Folk Music of Pakistan. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/folk-music-of-pakistan/central-asia-islamica-world/album/smithsonian",,2C16.B6; 2C16.B7,@FW1951FolkMusicOfPakistan  ,
5,1644,N INDIA,21176,Refers specifically to Manipur,MUSICAL BOW,Pena,321311,18,,,,,,Source not found
17,1645,N INDIA,,,CLARINET,,4222112,28,,,,,,Source not found
20,1646,N INDIA,12024,Refers specifically to Benares,FLUTE,Vansari; Bansri; Tippera,42122122,27,No mouthpiece,,,,,Source not found
10,1647,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Hindustani classical music",LUTE,Sarode; Rabob,321321,17,Formerly known as saradiya vina,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 30",,@Danielou1952IndianMusic  ,
10,1648,N INDIA,"12046, 16039, 16792","No specific focus listed, but additional research suggests that this instrument is played in Bengal, Assam, and Bihar",LUTE,Dotara,321321,16,2 string drone,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 30",,@Danielou1952IndianMusic  ,
10,1649,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039, 12134, 24014, 25598","No specific focus listed, but additional research suggests that in North India, this instrument is associated with Hindustani classical music (sitar, surbahar, and tanpura) and Sikh music (esraj)",LUTE,Sitar; Surbahar; Tampura; Esraj,321321,17,,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.; Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.","Danielou, 30; Marcuse, 479",,@Danielou1952IndianMusic @Marcuse1964MusicalInstruments ,
6,1650,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Hindustani classical music",ZITHER,Vichitrã Vinä; Bin,311222,17,Same as S. Indian Gottuvädyam,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 28",,@Danielou1952IndianMusic  ,
10,1651,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039, 12134, 24014, 25598, 24157","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Punjabi and Rajasthani folk music, and Hindustani classical music",LUTE,Sarangi; Sarinda; Dilruba; Taus,32122,18,Echoes melody,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 32",,@Danielou1952IndianMusic  ,
30,1652,N INDIA,"16028, 14477, 21924",Refers specifically to Gond people,SLIT DRUM,Koturka,111231,4,A) Slit down B) Slit up,"Jain, S. K.  (1965). Wooden Musical Instruments of the Gonds of Central India. Ethnomusicology, 9(1), 39-42. doi:10.2307/850416","Jain, 39",,@Jain1965GondsofCentralIndia  ,
43,1653,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039, 24157, 62537, 12134, 24014, 25598",,DRUM,Tabla,2112212,3,"1 head, cylindrical. Played as set with bamya and baya.","Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 36",,@Danielou1952IndianMusic  ,
43,1654,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039, 12134, 24014, 25598","No specific focus listed, but additional research suggests that this instrument is associated with Uttar Pradesh, Bengal, and Punjab regions, and with Hindustani classical music (Pakhawaj)",DRUM,Duggi; Dholak; Pakhawaj,2112221,4,Duggi accompanies oboe (Shahnãi),"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.","Danielou, 36",,@Danielou1952IndianMusic  ,
18,1655,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Hindustani classical music",OBOE,Shahnai; Sanayi; Zarna,422122,27,Shahnai corresponds to S. Indian NIigasvaram,"Danielou, A. (1952). A Catalogue of recorded classical and traditional Indian music. Archives of recorded music, 6. Paris: UNESCO.; Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.","Danielou, 34; Marcuse, 453",,@Danielou1952IndianMusic @Marcuse1964MusicalInstruments ,
26,1656,N INDIA,"18173, 12134, 24014, 25598, 24157","Refers specifically to Kashmir, but additonal research suggests that in North India this instrument is also used in Punjab and Rajasthan",POT,Ghara; Ghaghar; Mutka; Matka,11124,4,Earthen pot,,,,,Source not found
26,1657,N INDIA,"13333, 28117, 12024, 22639, 16792, 12046, 16039","No specific focus listed, but additional research suggests that in North India, this instrument is mainly associated with Hindustani classical music",MUSICAL CUPS,Jaltarang,11124,4,,,,,,Source not found
49,1658,N INDIA,"12046, 16039","No specific focus listed, but additional research suggests that in North India, this instrument is associated with Baul songs from Bengal, among other uses.",DRUM,Gopi-Jantra,22000000,0,Same as ananda lahari,,,,,Source not found
18,1659,KOREA,"18932, 24564",,OBOE,Tae Pyung So,4221122,0,Invented in Tang China,"Boots, J. L. (1940). Korean Musical Instruments. Transactions of the Korean Branch of the Royal Asiatic Society, 30, 1-32.; Eckardt, A. (1930). Koreanische Musik. Tokyo: Deutsche Gesellschaft für Natur- u. Völkerkunde Ostasiens.",,,@Boots1940KoreanMusicalInstruments @Eckardt1930KoreanischeMusik ,
12,1660,KOREA,"18932, 24564",,HARP,Geum; Soo Kong Hoo; Hyunggeum; Kayageum,32211,16,,"Boots, J. L. (1940). Korean Musical Instruments. Transactions of the Korean Branch of the Royal Asiatic Society, 30, 1-32.; Eckardt, A. (1930). Koreanische Musik. Tokyo: Deutsche Gesellschaft für Natur- u. Völkerkunde Ostasiens.",,,@Boots1940KoreanMusicalInstruments @Eckardt1930KoreanischeMusik ,
18,1661,KOREA,"18932, 24564",,OBOE,Sae piri; Hyang piri; Tang piri,42211,27,7 holes,"Boots, J. L. (1940). Korean Musical Instruments. Transactions of the Korean Branch of the Royal Asiatic Society, 30, 1-32.; Eckardt, A. (1930). Koreanische Musik. Tokyo: Deutsche Gesellschaft für Natur- u. Völkerkunde Ostasiens.",,,@Boots1940KoreanMusicalInstruments @Eckardt1930KoreanischeMusik ,
26,1662,KOREA,"18932, 24564",,CASTANET,Baak,111212,3,"Instrument of conductor, invented 1600 years ago in Sang (Tang?) China. Conductor signals with it the beginning and end of each number.","Boots, J. L. (1940). Korean Musical Instruments. Transactions of the Korean Branch of the Royal Asiatic Society, 30, 1-32.; Eckardt, A. (1930). Koreanische Musik. Tokyo: Deutsche Gesellschaft für Natur- u. Völkerkunde Ostasiens.",,,@Boots1940KoreanMusicalInstruments @Eckardt1930KoreanischeMusik ,
